variantId,model,P/N Masked,productCodeType,saleMode,errorCode,errorExplanation,sourceFileDisplayName,sourceSheet,sourceRow,rawTextExcerpt,requiredAction
ACC-ERR-R96,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,96,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R97,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,97,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R98,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,98,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R99,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,99,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R100,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,100,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R101,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,101,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R102,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,102,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R103,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,103,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R104,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,104,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R105,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,105,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R106,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,106,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R107,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,107,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R108,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,108,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R109,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,109,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R110,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,110,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R111,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,111,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R112,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,112,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R113,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,113,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R114,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,114,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R115,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,115,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R116,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,116,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R117,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,117,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R118,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,118,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R119,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,119,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R120,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,120,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R121,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,121,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R122,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,122,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R123,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,123,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R124,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,124,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R125,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,125,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R126,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,126,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R127,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,127,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R128,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,128,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R129,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,129,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R130,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,130,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R131,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,131,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R132,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,132,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R133,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,133,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R134,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,134,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R135,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,135,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R136,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,136,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R137,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,137,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R138,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,138,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R139,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,139,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R140,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,140,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R141,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,141,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R142,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,142,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R143,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,143,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R144,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,144,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
PREM-2025-R6,,Premium*****,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx,Promotion Premium Q2.2026,6,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
PREM-2025-R8,,Premium*****,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx,Promotion Premium Q2.2026,8,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
PREM-2025-R13,,Premium*****,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx,Promotion Premium Q2.2026,13,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
PREM-2025-R20,,Premium*****,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx,Promotion Premium Q2.2026,20,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
PREM-2025-R21,,[PM]Jis*****,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx,Promotion Premium Q2.2026,21,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
PREM-2025-R29,,[PM]Jis*****,STANDARD_SM,STANDARD_PAYMENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx,Promotion Premium Q2.2026,29,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
BR-S26U-512-CONFLICT,Galaxy S26 Ultra 512GB,SM-S948*****,STANDARD_SM,TRADE_UP,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Branch Confirmed Rules.json,BR-10-S26U,1,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
